year,Ba,Bw,Bs,RGIID
2004,-1.533577680571698,2.2351047531068846,-3.768682433678583,RGI60-08.02643
2005,0.6428994909580561,3.856122168275246,-3.21322267731719,RGI60-08.02643
2006,-2.7006576080852644,2.181826380971155,-4.88248398905642,RGI60-08.02643
2007,1.2111721919689067,4.197939078719617,-2.9867668867507113,RGI60-08.02643
2008,-1.0883712053473182,3.335968857582058,-4.424340062929376,RGI60-08.02643
2009,-0.7586095087680528,3.2008603516338745,-3.959469860401927,RGI60-08.02643
2010,-1.6360459042867126,1.7721622980281015,-3.4082082023148144,RGI60-08.02643
2011,-1.167676266858261,2.5215810776145577,-3.6892573444728187,RGI60-08.02643
2012,1.0451788186923616,3.814018699570345,-2.7688398808779837,RGI60-08.02643
2013,-1.557206272438099,2.283206662237374,-3.8404129346754736,RGI60-08.02643
2014,-0.9351985604091937,3.5892898863078946,-4.524488446717088,RGI60-08.02643
2015,1.1565556194446918,4.105157198452198,-2.9486015790075055,RGI60-08.02643
2016,-0.7493792436771036,3.4425536977954456,-4.191932941472548,RGI60-08.02643
2017,-0.7563262645850126,2.8772933754867944,-3.6336196400718066,RGI60-08.02643
2018,-1.4143921473906227,3.2652005404089914,-4.679592687799614,RGI60-08.02643
2019,-1.098053188457401,2.3869907970005046,-3.4850439854579056,RGI60-08.02643
1961,-1.1749901458718108,2.4761332405672216,-3.6511233864390324,RGI60-08.02650
1962,-0.2577239219860865,2.420460555821461,-2.6781844778075476,RGI60-08.02650
1963,-1.7925328331247463,2.0006525920945157,-3.7931854252192623,RGI60-08.02650
1964,0.04565569927586384,2.295226062087593,-2.2495703628117294,RGI60-08.02650
1965,-0.2505102369406559,3.0618917769408824,-3.312402013881538,RGI60-08.02650
1966,-1.0871200335251623,1.8534576640295324,-2.9405776975546947,RGI60-08.02650
1967,0.051285064384505974,3.5324274463039016,-3.481142381919396,RGI60-08.02650
1968,0.45500708046013727,4.27799643493406,-3.822989354473922,RGI60-08.02650
1969,-1.911915693756674,2.3171954307334364,-4.22911112449011,RGI60-08.02650
1970,-1.010177193035607,2.7360249531925205,-3.7462021462281276,RGI60-08.02650
1971,-0.12033294300026048,3.256388404679286,-3.3767213476795463,RGI60-08.02650
1972,-0.16321920514366955,3.2949674876627055,-3.458186692806375,RGI60-08.02650
1973,1.3651532790746383,4.419895728172891,-3.0547424490982533,RGI60-08.02650
1974,-0.721431766866029,3.1614637001651267,-3.8828954670311564,RGI60-08.02650
1975,-0.20891510913086592,3.0085613332515453,-3.217476442382411,RGI60-08.02650
1976,0.8060625684039849,4.304708898118372,-3.498646329714387,RGI60-08.02650
1977,-0.6169741439951558,1.7511495022472867,-2.3681236462424424,RGI60-08.02650
1978,-0.8769593274336183,2.362460847955193,-3.2394201753888114,RGI60-08.02650
1979,0.9490248725151778,3.215415676321664,-2.266390803806487,RGI60-08.02650
1980,-2.055668564605221,2.1812751023683483,-4.236943666973569,RGI60-08.02650
1981,0.10236332714646401,3.67492318865873,-3.5725598615122665,RGI60-08.02650
1982,-0.921510598367969,2.6466227575830596,-3.568133355951029,RGI60-08.02650
1983,0.507659098787406,3.797077152081777,-3.289418053294371,RGI60-08.02650
1984,0.38881492405790874,4.012748358535989,-3.62393343447808,RGI60-08.02650
1985,-0.3254005596071028,2.5780501692486997,-2.9034507288558027,RGI60-08.02650
1986,0.08410314339896441,2.4109030790574506,-2.326799935658487,RGI60-08.02650
1987,1.079446791429237,3.547210234419854,-2.4677634429906177,RGI60-08.02650
1988,-2.3344467303044434,2.145798410498509,-4.480245140802952,RGI60-08.02650
1989,1.6289326448438881,4.71165073681618,-3.0827180919722936,RGI60-08.02650
1990,1.6452298709678823,5.438367704242882,-3.793137833275,RGI60-08.02650
1991,-0.3400035474116339,2.885033568335403,-3.2250371157470368,RGI60-08.02650
1992,0.00042173310040849454,4.280033540160071,-4.279611807059663,RGI60-08.02650
1993,1.3627159614253772,4.214002334135065,-2.8512863727096884,RGI60-08.02650
1994,-0.5833475496433532,2.786700759757428,-3.3700483094007807,RGI60-08.02650
1995,0.679656681712579,4.193233642697633,-3.5135769609850547,RGI60-08.02650
1996,-1.2370186369519949,1.9809735294766302,-3.2179921664286253,RGI60-08.02650
1997,-0.8053957767049272,3.8113227229709796,-4.616718499675907,RGI60-08.02650
1998,-0.2386852402485633,3.133501064732945,-3.3721863049815086,RGI60-08.02650
1999,-0.12239709283640954,3.757382500244732,-3.8797795930811416,RGI60-08.02650
2000,1.4695687850408332,4.920741402770087,-3.451172617729254,RGI60-08.02650
2001,-2.530798403412656,1.033158689683408,-3.5639570930960636,RGI60-08.02650
2002,-2.2162834830221616,3.1702396502447474,-5.386523133266909,RGI60-08.02650
2003,-2.61835782848596,2.014715225275844,-4.6330730537618035,RGI60-08.02650
2004,-1.3637032062727124,2.847637963472291,-4.211341169745003,RGI60-08.02650
2005,0.5584408157417539,4.0695952214422775,-3.5111544057005237,RGI60-08.02650
2006,-2.7013913108745937,2.5393993719942984,-5.240790682868893,RGI60-08.02650
2007,0.7928473545389,4.301588749217537,-3.5087413946786357,RGI60-08.02650
2008,-1.0094806859297358,3.805688848356609,-4.815169534286344,RGI60-08.02650
2009,-1.4966091566895825,3.164990029492629,-4.661599186182212,RGI60-08.02650
2010,-2.032534802676943,1.7894629787930116,-3.821997781469955,RGI60-08.02650
2011,-1.2234662213627074,3.135503199688415,-4.358969421051122,RGI60-08.02650
2012,0.9434718582725682,4.226831969368985,-3.283360111096416,RGI60-08.02650
2013,-2.2940694978522735,2.1386736703431097,-4.432743168195383,RGI60-08.02650
2014,-1.3485057014645219,3.600536655394915,-4.949042356859437,RGI60-08.02650
2015,0.4470942788429718,4.074556671086164,-3.627462392243192,RGI60-08.02650
2016,-1.0440509416851849,3.6245562667187183,-4.668607208403903,RGI60-08.02650
2017,-0.9141664749986592,3.4144556459170374,-4.328622120915695,RGI60-08.02650
2018,-1.812084498264199,3.220644414805222,-5.0327289130694215,RGI60-08.02650
2019,-1.4724067403848258,2.6609019413521873,-4.133308681737013,RGI60-08.02650
1961,-0.8086584183680322,2.5150027162082464,-3.3236611345762785,RGI60-08.02666
1962,0.26236487603135744,2.5916013496995602,-2.329236473668203,RGI60-08.02666
1963,-1.3886313249625308,2.0427077707959187,-3.4313390957584495,RGI60-08.02666
1964,0.5627470796808202,2.3505615504179804,-1.7878144707371604,RGI60-08.02666
1965,0.10164948259016082,3.112245877113172,-3.010596394523011,RGI60-08.02666
1966,-0.5749764213851183,1.9502637455121103,-2.5252401668972286,RGI60-08.02666
1967,0.44950171946992323,3.588864490555389,-3.1393627710854655,RGI60-08.02666
1968,0.7996195073104875,4.345507304771306,-3.545887797460819,RGI60-08.02666
1969,-1.4747270747187742,2.3535699560920778,-3.828297030810852,RGI60-08.02666
1970,-0.5683076537840673,2.7959969306220187,-3.364304584406086,RGI60-08.02666
1971,0.3181028681188451,3.3076139973974192,-2.989511129278574,RGI60-08.02666
1972,0.2488210052496175,3.3467835589999835,-3.097962553750366,RGI60-08.02666
1973,1.8101351531503873,4.4912625689554915,-2.681127415805104,RGI60-08.02666
1974,-0.3334054430961285,3.2110912542362486,-3.5444966973323773,RGI60-08.02666
1975,0.23288526894198358,3.0557886793173656,-2.822903410375382,RGI60-08.02666
1976,1.224772779188132,4.385423619779367,-3.160650840591234,RGI60-08.02666
1977,-0.18702411623748863,1.794224888322223,-1.9812490045597115,RGI60-08.02666
1978,-0.3775706032829675,2.4574175967450578,-2.8349882000280253,RGI60-08.02666
1979,1.3904204823507482,3.2663539602905978,-1.8759334779398495,RGI60-08.02666
1980,-1.7053937438530884,2.21551224726151,-3.920905991114598,RGI60-08.02666
1981,0.5075848378357439,3.7326108506245648,-3.225026012788821,RGI60-08.02666
1982,-0.5032972440736805,2.6881647732413723,-3.191462017315052,RGI60-08.02666
1983,0.979136060234282,3.8890150036721556,-2.909878943437873,RGI60-08.02666
1984,0.7784182267597766,4.078375952982659,-3.299957726222883,RGI60-08.02666
1985,0.15565527278714814,2.6468667067323883,-2.4912114339452405,RGI60-08.02666
1986,0.5928499516299743,2.530577860665961,-1.9377279090359862,RGI60-08.02666
1987,1.5298225396275345,3.609014026232953,-2.0791914866054184,RGI60-08.02666
1988,-1.891988164013441,2.269225111159132,-4.161213275172574,RGI60-08.02666
1989,2.0723762583966083,4.785633623399017,-2.7132573650024088,RGI60-08.02666
1990,2.1087812368428343,5.529894292677151,-3.4211130558343164,RGI60-08.02666
1991,0.11422904877608381,2.9493809058425784,-2.835151857066495,RGI60-08.02666
1992,0.399586016804342,4.34789925381849,-3.948313237014148,RGI60-08.02666
1993,1.7760289336533075,4.280152272431746,-2.504123338778439,RGI60-08.02666
1994,-0.13085640415356709,2.8304454159518593,-2.9613018201054264,RGI60-08.02666
1995,1.0283085115096353,4.259057561322717,-3.2307490498130815,RGI60-08.02666
1996,-0.7752513937187895,2.150056810459484,-2.9253082041782736,RGI60-08.02666
1997,-0.411330403633944,3.9160552543038527,-4.327385657937796,RGI60-08.02666
1998,0.14767477126766082,3.182689671109742,-3.0350148998420807,RGI60-08.02666
1999,0.25383801978384946,3.81636082913628,-3.5625228093524313,RGI60-08.02666
2000,1.943224167235925,5.008511301880563,-3.0652871346446378,RGI60-08.02666
2001,-2.0476637082114113,1.1660008038978453,-3.2136645121092564,RGI60-08.02666
2002,-1.7365260089924615,3.347408400238267,-5.083934409230729,RGI60-08.02666
2003,-2.2497666251596824,2.04630187147839,-4.296068496638073,RGI60-08.02666
2004,-0.9556253015055999,2.9011653854694837,-3.856790686975084,RGI60-08.02666
2005,0.9514594445624592,4.156044653902498,-3.2045852093400384,RGI60-08.02666
2006,-2.2644576607345335,2.662137471622369,-4.926595132356903,RGI60-08.02666
2007,1.404372278216885,4.455421801209535,-3.05104952299265,RGI60-08.02666
2008,-0.6247673630624623,3.880763065451544,-4.505530428514007,RGI60-08.02666
2009,-1.0747206816596413,3.238540563401375,-4.313261245061017,RGI60-08.02666
2010,-1.7053088413596793,1.8175495936808974,-3.5228584350405767,RGI60-08.02666
2011,-0.7808329600219684,3.213773909663134,-3.9946068696851023,RGI60-08.02666
2012,1.5447228138489446,4.40037408416062,-2.8556512703116756,RGI60-08.02666
2013,-1.9269218852828112,2.1722458233967394,-4.09916770867955,RGI60-08.02666
2014,-0.9264938170860619,3.697564268242285,-4.624058085328347,RGI60-08.02666
2015,0.9948416969506231,4.3026507818082,-3.3078090848575767,RGI60-08.02666
2016,-0.5926439149511181,3.757165269919999,-4.349809184871117,RGI60-08.02666
2017,-0.5237755816004291,3.4799298810754973,-4.003705462675927,RGI60-08.02666
2018,-1.3881731099800754,3.344281898928684,-4.73245500890876,RGI60-08.02666
2019,-1.0753509559938341,2.7423637468748314,-3.817714702868665,RGI60-08.02666
1961,-1.0837514199306073,1.9285632576961211,-3.0123146776267284,RGI60-08.02916
1962,0.5945151629508219,2.6585868152957985,-2.064071652344977,RGI60-08.02916
1963,-1.4786695465505688,1.679877479728191,-3.1585470262787596,RGI60-08.02916
1964,0.43932431741515526,1.9943912942233843,-1.555066976808229,RGI60-08.02916
1965,-0.6347447134569988,2.4365442598867886,-3.0712889733437874,RGI60-08.02916
1966,-0.855431622975067,1.7727602501010393,-2.6281918730761062,RGI60-08.02916
1967,1.2762841652185966,3.8727070351092436,-2.596422869890647,RGI60-08.02916
1968,0.23184201967766038,3.828109123978521,-3.5962671043008614,RGI60-08.02916
1969,-1.962039178544658,1.8470978914193497,-3.8091370699640077,RGI60-08.02916
1970,-0.703346327639764,2.2885616481970703,-2.9919079758368343,RGI60-08.02916
1971,0.14844925165088588,2.8846309047999408,-2.736181653149055,RGI60-08.02916
1972,0.2829162520385478,3.13549418963785,-2.8525779375993014,RGI60-08.02916
1973,1.319000768424554,3.7874593546203075,-2.4684585861957524,RGI60-08.02916
1974,-0.28101119719564366,2.713301750632465,-2.9943129478281088,RGI60-08.02916
1975,0.10838153978177742,3.225458385787927,-3.1170768460061495,RGI60-08.02916
1976,0.8192155828720741,3.991181917705905,-3.171966334833831,RGI60-08.02916
1977,-0.8200075147057104,1.294050528713667,-2.1140580434193774,RGI60-08.02916
1978,-0.9378879933389069,2.0628809147856546,-3.0007689081245617,RGI60-08.02916
1979,1.4115880763377575,3.019388706450055,-1.6078006301122976,RGI60-08.02916
1980,-1.7764584800661702,2.0436962065320543,-3.820154686598225,RGI60-08.02916
1981,0.7366592286891039,3.7497008857877256,-3.013041657098621,RGI60-08.02916
1982,-0.5484743888833242,2.564620665359087,-3.1130950542424114,RGI60-08.02916
1983,1.067815779214199,3.8219014030524208,-2.7540856238382214,RGI60-08.02916
1984,0.18055698081320476,3.383552884768001,-3.2029959039547964,RGI60-08.02916
1985,0.25740525510080275,2.5511365219937967,-2.293731266892994,RGI60-08.02916
1986,0.26418886937903163,2.065422344788305,-1.8012334754092731,RGI60-08.02916
1987,1.3252270376606046,2.977632420284761,-1.6524053826241567,RGI60-08.02916
1988,-2.0621315232423902,1.9282358232556525,-3.990367346498043,RGI60-08.02916
1989,1.8245236184101405,4.447415831803782,-2.6228922133936416,RGI60-08.02916
1990,1.6678969890416189,4.758820392515904,-3.090923403474286,RGI60-08.02916
1991,-0.2752619679108529,2.434056727371531,-2.7093186952823842,RGI60-08.02916
1992,0.14308988254734717,3.8361710570652114,-3.693081174517864,RGI60-08.02916
1993,1.5210845816003378,3.8800459899672206,-2.358961408366883,RGI60-08.02916
1994,0.09642128351422335,2.931427477807211,-2.835006194292988,RGI60-08.02916
1995,0.08626658288484335,3.391194787153939,-3.3049282042690957,RGI60-08.02916
1996,-1.128280999632722,1.6210554350073063,-2.7493364346400284,RGI60-08.02916
1997,-0.4990931741813446,3.733437075062949,-4.232530249244293,RGI60-08.02916
1998,-0.04906294251072951,2.745428807427494,-2.7944917499382234,RGI60-08.02916
1999,-0.2555743261461936,3.253094831696597,-3.5086691578427898,RGI60-08.02916
2000,1.3264496331348727,4.265347928725063,-2.938898295590191,RGI60-08.02916
2001,-1.6713158304408968,1.5639221852476237,-3.2352380156885205,RGI60-08.02916
2002,-1.6049681850669997,3.3012861231626918,-4.906254308229691,RGI60-08.02916
2003,-2.1254719567289366,1.9257961064521218,-4.051268063181058,RGI60-08.02916
2004,-1.4577995366613141,2.2459524689110077,-3.7037520055723223,RGI60-08.02916
2005,0.6771562287462298,3.8743757398365624,-3.197219511090333,RGI60-08.02916
2006,-2.6540821420443126,2.1758191736579726,-4.829901315702285,RGI60-08.02916
2007,1.3151984002632755,4.21468316207099,-2.899484761807715,RGI60-08.02916
2008,-1.0204893210803128,3.34949672218445,-4.369986043264763,RGI60-08.02916
2009,-0.696579003050264,3.190610609972005,-3.8871896130222687,RGI60-08.02916
2010,-1.5798789221011829,1.781519443890045,-3.3613983659912283,RGI60-08.02916
2011,-1.1004773752180417,2.5150369140039768,-3.6155142892220185,RGI60-08.02916
2012,1.1528372898732884,3.804752634646424,-2.651915344773136,RGI60-08.02916
2013,-1.4622764558861063,2.3027007292570585,-3.764977185143165,RGI60-08.02916
2014,-0.8931406060570726,3.5769022434255757,-4.470042849482649,RGI60-08.02916
2015,1.2049623764537376,4.124149228311109,-2.9191868518573716,RGI60-08.02916
2016,-0.6870745003307891,3.4467679988215636,-4.133842499152353,RGI60-08.02916
2017,-0.6874704257015006,2.8936599062938173,-3.5811303319953183,RGI60-08.02916
2018,-1.3533662582102925,3.2581367101378644,-4.611502968348157,RGI60-08.02916
2019,-1.063827353540036,2.3692182454209614,-3.4330455989609976,RGI60-08.02916
1961,-0.8798014407930272,1.7659369923758097,-2.645738433168837,RGI60-08.02918
1962,0.9348029225703179,2.544183909525877,-1.609380986955559,RGI60-08.02918
1963,-1.178615501653835,1.5030486536420438,-2.681664155295879,RGI60-08.02918
1964,0.3337086846066578,1.728216894356284,-1.3945082097496262,RGI60-08.02918
1965,-0.5076448713492945,2.0971381617398346,-2.6047830330891295,RGI60-08.02918
1966,-0.8486564857452032,1.506811490164058,-2.3554679759092614,RGI60-08.02918
1967,1.1757221084651088,3.446687672508073,-2.2709655640429647,RGI60-08.02918
1968,0.250096652176799,3.581125875922187,-3.3310292237453876,RGI60-08.02918
1969,-1.6641541176179604,1.736520535773993,-3.400674653391954,RGI60-08.02918
1970,-0.7465080010523302,2.0305733055641726,-2.7770813066165028,RGI60-08.02918
1971,0.0034008854349525455,2.487503866253445,-2.4841029808184927,RGI60-08.02918
1972,0.016666405873472463,2.6508976961358917,-2.6342312902624196,RGI60-08.02918
1973,0.7757921709553939,3.137372745496058,-2.3615805745406635,RGI60-08.02918
1974,-0.3307664027134939,2.4341966568649256,-2.7649630595784194,RGI60-08.02918
1975,-0.36789322926622714,2.740905470037275,-3.108798699303502,RGI60-08.02918
1976,0.32953760014465294,3.3587754396684417,-3.029237839523788,RGI60-08.02918
1977,-0.5444343744182689,1.2799201826162907,-1.8243545570345598,RGI60-08.02918
1978,-0.9743037711929359,1.879005941771973,-2.8533097129649088,RGI60-08.02918
1979,1.079319083137652,2.426223404044495,-1.346904320906843,RGI60-08.02918
1980,-1.7004194851168914,1.6974461585260727,-3.397865643642964,RGI60-08.02918
1981,0.7220740173222335,3.242813977476896,-2.5207399601546623,RGI60-08.02918
1982,-0.3684959265107397,2.362159546494337,-2.730655473005077,RGI60-08.02918
1983,0.9965339843312717,3.365036140871659,-2.3685021565403868,RGI60-08.02918
1984,0.3659359790193379,3.1605682800536425,-2.7946323010343046,RGI60-08.02918
1985,0.21057259922045085,2.2451650522362736,-2.0345924530158226,RGI60-08.02918
1986,0.3366883928068877,1.9282237252167955,-1.591535332409908,RGI60-08.02918
1987,1.2078034499647374,2.664761319916852,-1.4569578699521146,RGI60-08.02918
1988,-1.6365859972578032,1.9190156382134833,-3.5556016354712865,RGI60-08.02918
1989,1.2506757547393452,3.665521866471078,-2.4148461117317326,RGI60-08.02918
1990,1.1608628292580416,3.973733190031619,-2.8128703607735774,RGI60-08.02918
1991,-0.20871990161800544,2.18553878508032,-2.3942586866983255,RGI60-08.02918
1992,0.32597562262100116,3.6145240547510813,-3.28854843213008,RGI60-08.02918
1993,1.2400447268462647,3.24938712894125,-2.009342402094986,RGI60-08.02918
1994,-0.14005379027755518,2.4363047326163567,-2.5763585228939125,RGI60-08.02918
1995,-0.026623070187007047,2.9541193691462864,-2.980742439333293,RGI60-08.02918
1996,-0.8821591394342001,1.5528994943257444,-2.4350586337599442,RGI60-08.02918
1997,-0.7220770336672431,3.227910481600964,-3.949987515268207,RGI60-08.02918
1998,0.14857419174535236,2.599565542870705,-2.450991351125353,RGI60-08.02918
1999,-0.27017183498820374,2.9596393741805835,-3.2298112091687874,RGI60-08.02918
2000,1.2376252290490521,3.784938814349145,-2.547313585300092,RGI60-08.02918
2001,-1.280031201469818,1.6202195240283113,-2.9002507254981293,RGI60-08.02918
2002,-1.5061990228059012,3.02242584698602,-4.528624869791921,RGI60-08.02918
2003,-2.012059763040342,1.7142292862214132,-3.7262890492617546,RGI60-08.02918
2004,-1.237895219061039,2.016033284478772,-3.253928503539811,RGI60-08.02918
2005,0.8464572839637573,3.7103457310389105,-2.863888447075153,RGI60-08.02918
2006,-2.4304946765330664,2.0332444907232157,-4.463739167256282,RGI60-08.02918
2007,1.252399908455454,3.8853524158181534,-2.6329525073626994,RGI60-08.02918
2008,-0.8341439342244722,3.232791243829825,-4.066935178054297,RGI60-08.02918
2009,-0.6499521104284595,2.968275997250604,-3.618228107679063,RGI60-08.02918
2010,-1.4405242555071993,1.6295816922988071,-3.0701059478060064,RGI60-08.02918
2011,-0.9307212106379473,2.3384555260415096,-3.2691767366794573,RGI60-08.02918
2012,1.1790600914980751,3.4730790196614914,-2.2940189281634162,RGI60-08.02918
2013,-1.256373494421515,2.183089744441044,-3.4394632388625594,RGI60-08.02918
2014,-0.7518894358710364,3.4037760697603647,-4.155665505631401,RGI60-08.02918
2015,1.2805059608257126,3.8233190664004306,-2.542813105574717,RGI60-08.02918
2016,-0.5909498419407236,3.189262564805001,-3.7802124067457243,RGI60-08.02918
2017,-0.6019640606645108,2.543369173846373,-3.145333234510883,RGI60-08.02918
2018,-1.0805727229458526,3.0508192204114972,-4.13139194335735,RGI60-08.02918
2019,-0.6719523288074654,2.3665873053193702,-3.038539634126835,RGI60-08.02918
1961,-1.153460284690782,1.633925815556573,-2.787386100247355,RGI60-08.02920
1962,0.6638185953578161,2.3635180934689792,-1.6996994981111635,RGI60-08.02920
1963,-1.4495100247640578,1.396934564518286,-2.8464445892823433,RGI60-08.02920
1964,0.13106031406298946,1.6015319156622958,-1.4704716015993065,RGI60-08.02920
1965,-0.7968820306136458,1.9403683121477768,-2.7372503427614228,RGI60-08.02920
1966,-1.0866183917750614,1.4014993011711794,-2.4881176929462407,RGI60-08.02920
1967,0.7767551589585807,3.19059049040139,-2.4138353314428094,RGI60-08.02920
1968,-0.20432672761046944,3.314130083870362,-3.5184568114808314,RGI60-08.02920
1969,-2.0060030716041943,1.6070022484488138,-3.613005320053008,RGI60-08.02920
1970,-1.0438492234321652,1.8871748047259072,-2.9310240281580726,RGI60-08.02920
1971,-0.31127433614339517,2.302373595886822,-2.613647932030217,RGI60-08.02920
1972,-0.3157902549598024,2.4530219936272504,-2.7688122485870523,RGI60-08.02920
1973,0.39148749175039493,2.9040772032303455,-2.5125897114799502,RGI60-08.02920
1974,-0.6760327347443673,2.252308141494469,-2.928340876238836,RGI60-08.02920
1975,-0.7777246429755568,2.536011321371691,-3.3137359643472477,RGI60-08.02920
1976,-0.07226202591207485,3.108546284223271,-3.180808310135346,RGI60-08.02920
1977,-0.73329462857079,1.1858127384083659,-1.9191073669791558,RGI60-08.02920
1978,-1.2515915384671326,1.753259304432538,-3.0048508428996703,RGI60-08.02920
1979,0.7766441050939044,2.248755704979238,-1.4721115998853334,RGI60-08.02920
1980,-2.0249055828323135,1.5706517044611217,-3.5955572872934356,RGI60-08.02920
1981,0.3413434772238487,3.000400068475156,-2.659056591251307,RGI60-08.02920
1982,-0.7307269132045129,2.185700025956571,-2.916426939161084,RGI60-08.02920
1983,0.6037029725461813,3.1196162179099254,-2.5159132453637443,RGI60-08.02920
1984,-0.0008485143497276859,2.9298241483778034,-2.930672662727531,RGI60-08.02920
1985,-0.04842456182130461,2.091392304576528,-2.1398168663978323,RGI60-08.02920
1986,0.09025667877680166,1.7997793345237194,-1.7095226557469176,RGI60-08.02920
1987,0.935260998669604,2.4686438638408204,-1.5333828651712162,RGI60-08.02920
1988,-1.976225318846759,1.7909466193565224,-3.7671719382032816,RGI60-08.02920
1989,0.835251545403839,3.391647440831463,-2.556395895427624,RGI60-08.02920
1990,0.7209083871333889,3.6803885179266813,-2.959480130793293,RGI60-08.02920
1991,-0.5181407421345463,2.0258626866072635,-2.5440034287418105,RGI60-08.02920
1992,-0.1483532874597684,3.3453720443861545,-3.493725331845923,RGI60-08.02920
1993,0.912202904865548,3.0065088917776808,-2.0943059869121328,RGI60-08.02920
1994,-0.4631138810500693,2.254181223883809,-2.7172951049338785,RGI60-08.02920
1995,-0.4271813128309848,2.7334083757896295,-3.1605896886206146,RGI60-08.02920
1996,-1.1073128985034821,1.481138723897057,-2.5884516224005387,RGI60-08.02920
1997,-1.2150558635280369,3.0012009410468643,-4.216256804574901,RGI60-08.02920
1998,-0.16521369942254982,2.4052371449637038,-2.570450844386254,RGI60-08.02920
1999,-0.6830085273351205,2.7385144061546107,-3.421522933489731,RGI60-08.02920
2000,0.8135080876874007,3.505161943415217,-2.6916538557278162,RGI60-08.02920
2001,-1.5232063402868576,1.5284322875364387,-3.051638627823296,RGI60-08.02920
2002,-1.9581875414368326,2.843180117540095,-4.801367658976927,RGI60-08.02920
2003,-2.389449872504186,1.5861802124607176,-3.975630084964904,RGI60-08.02920
2004,-1.5889134081303542,1.8656993373884168,-3.4546127455187707,RGI60-08.02920
2005,0.38695187482130433,3.4375499510955003,-3.0505980762741967,RGI60-08.02920
2006,-2.826172909266857,1.9021272739087443,-4.728300183175602,RGI60-08.02920
2007,0.8298079153766457,3.6245304946547146,-2.794722579278068,RGI60-08.02920
2008,-1.3089830377782292,2.994198471408101,-4.30318150918633,RGI60-08.02920
2009,-1.0837285542834763,2.7556416695109722,-3.8393702237944485,RGI60-08.02920
2010,-1.7440661201940881,1.5077907094245164,-3.2518568296186046,RGI60-08.02920
2011,-1.2987635126849701,2.168813195520494,-3.4675767082054643,RGI60-08.02920
2012,0.8003051323304821,3.230820291061416,-2.4305151587309335,RGI60-08.02920
2013,-1.6226172968810821,2.020016440627828,-3.64263373750891,RGI60-08.02920
2014,-1.2335239008104544,3.1628802214433316,-4.396404122253786,RGI60-08.02920
2015,0.8552986258391736,3.5859504851299397,-2.7306518592907656,RGI60-08.02920
2016,-1.0275900743027866,2.9615445644272955,-3.989134638730082,RGI60-08.02920
2017,-0.9624419753045715,2.3554754378045777,-3.317917413109149,RGI60-08.02920
2018,-1.5649846232148314,2.838127006627355,-4.403111629842187,RGI60-08.02920
2019,-1.0408198436523661,2.196299309537521,-3.2371191531898873,RGI60-08.02920
1961,-1.5326602560508968,1.6597098687831011,-3.1923701248339977,RGI60-08.02962
1962,-0.13800520458875548,2.1528707609707602,-2.2908759655595157,RGI60-08.02962
1963,-1.9724376436233138,1.4581605368413186,-3.4305981804646324,RGI60-08.02962
1964,-0.2028278215771642,1.7294325862712567,-1.932260407848421,RGI60-08.02962
1965,-1.1272512867409117,2.095530088333908,-3.22278137507482,RGI60-08.02962
1966,-1.3720731461623583,1.5350771333862105,-2.907150279548569,RGI60-08.02962
1967,0.5098738545491078,3.3324740069015277,-2.82260015235242,RGI60-08.02962
1968,-0.4367413101620077,3.3085985680399514,-3.745339878201959,RGI60-08.02962
1969,-2.45939171052955,1.5943991169133955,-4.0537908274429455,RGI60-08.02962
1970,-1.3125644871609883,1.9770851993941467,-3.2896496865551352,RGI60-08.02962
1971,-0.522593172631469,2.485873539491731,-3.0084667121232,RGI60-08.02962
1972,-0.35439995840067234,2.701250982933012,-3.0556509413336843,RGI60-08.02962
1973,0.5162445395308628,3.2633197126408557,-2.7470751731099927,RGI60-08.02962
1974,-0.8867512846646645,2.3321530752047854,-3.21890435986945,RGI60-08.02962
1975,-0.6389093439078066,2.768684063498708,-3.407593407406514,RGI60-08.02962
1976,0.06190159317559049,3.434777699098093,-3.372876105922503,RGI60-08.02962
1977,-1.2882601181725577,1.1230254251234526,-2.4112855432960103,RGI60-08.02962
1978,-1.5134082813825767,1.756842561850349,-3.2702508432329256,RGI60-08.02962
1979,0.6770626161695543,2.6107025008898184,-1.9336398847202636,RGI60-08.02962
1980,-2.2501465466913753,1.7586297152162385,-4.008776261907614,RGI60-08.02962
1981,-0.022471250683318122,3.216645115102119,-3.239116365785437,RGI60-08.02962
1982,-1.1578905934682082,2.2058515317681584,-3.3637421252363664,RGI60-08.02962
1983,0.28223029916045317,3.291878745200621,-3.009648446040168,RGI60-08.02962
1984,-0.46823367296372437,2.930079061199494,-3.398312734163219,RGI60-08.02962
1985,-0.3496893334592266,2.212088641282871,-2.5617779747420975,RGI60-08.02962
1986,-0.32655662105963135,1.7602209215742755,-2.0867775426339072,RGI60-08.02962
1987,0.6374832185648078,2.5827730058453042,-1.9452897872804966,RGI60-08.02962
1988,-2.529379646443318,1.6404124429692373,-4.169792089412555,RGI60-08.02962
1989,0.9583956153311539,3.8255679484362393,-2.8671723331050853,RGI60-08.02962
1990,0.7440780589546269,4.1073024058044325,-3.363224346849805,RGI60-08.02962
1991,-0.8860359736295175,2.106752105945825,-2.9927880795753423,RGI60-08.02962
1992,-0.5990351054677285,3.3009053649150495,-3.899940470382778,RGI60-08.02962
1993,0.7731152474600094,3.331419167972986,-2.5583039205129765,RGI60-08.02962
1994,-0.6218854930792277,2.519660106692124,-3.1415455997713515,RGI60-08.02962
