ID,Year,Ba,Bw,Bs
RGI60-08.02916,1997,-0.27869999999999984,2.6707,-2.9494
RGI60-08.02916,1998,-0.02990000000000015,2.1888,-2.2187
RGI60-08.02916,1999,-0.2659000000000007,2.3621999999999996,-2.6281
RGI60-08.02916,2000,0.6994999999999998,3.0568,-2.3573
RGI60-08.02916,2001,-1.8436999999999997,1.1029,-2.9466
RGI60-08.02916,2002,-1.8477000000000001,1.9569999999999999,-3.8047000000000004
RGI60-08.02916,2003,-1.7107,1.3743,-3.0850000000000004
RGI60-08.02916,2004,-0.9215000000000001,1.7430999999999999,-2.6646
RGI60-08.02916,2005,0.5237999999999998,2.7100999999999997,-2.1862999999999997
RGI60-08.02916,2006,-2.6915999999999998,1.5452000000000001,-4.2368
RGI60-08.02916,2007,0.7910000000000003,2.7102000000000004,-1.9192000000000002
RGI60-08.02916,2008,-0.2824000000000005,2.6365999999999996,-2.919
RGI60-08.02916,2009,-0.4195999999999999,2.2317,-2.6512999999999995
RGI60-08.02916,2010,-1.9043999999999999,1.2535,-3.1579
RGI60-08.02916,2011,-0.9211,1.8018,-2.7229
RGI60-08.02916,2012,0.8910000000000003,2.6181,-1.7270999999999999
RGI60-08.02916,2013,-0.7373999999999997,1.7983000000000002,-2.5357
RGI60-08.02916,2014,-0.8925000000000001,2.3723,-3.2648
RGI60-08.02916,2015,0.9406999999999999,2.3533,-1.4126
RGI60-08.02916,2016,-0.29269999999999985,2.4981,-2.7908
RGI60-08.02916,2017,0.06300000000000006,2.3298,-2.2668
RGI60-08.02916,2018,-1.0163000000000002,2.3305,-3.3468
RGI60-08.02916,2019,-0.9388000000000001,1.8031000000000001,-2.7419
RGI60-08.02963,1980,-1.8617,1.5942000000000003,-3.4559
RGI60-08.02963,1981,0.7423,2.9595000000000002,-2.2172
RGI60-08.02963,1982,-0.0922,2.0947,-2.1869
RGI60-08.02963,1983,1.1404999999999994,3.1035,-1.963
RGI60-08.02963,1984,0.45869999999999966,2.953,-2.4943
RGI60-08.02963,1985,0.1819000000000003,2.0420000000000003,-1.8600999999999999
RGI60-08.02963,1986,0.4179,1.6482999999999999,-1.2304
RGI60-08.02963,1987,0.9748999999999998,2.4686,-1.4936999999999998
RGI60-08.02963,1988,-1.2673,1.8493,-3.1166
RGI60-08.02963,1989,1.6976000000000002,3.4888,-1.7912000000000001
RGI60-08.02963,1990,1.7959000000000003,3.9442,-2.1483000000000003
RGI60-08.02963,1991,-0.23660000000000042,1.9872999999999998,-2.2239
RGI60-08.02963,1992,0.7504999999999998,3.0199000000000003,-2.2694
RGI60-08.02963,1993,1.2214000000000003,3.1808,-1.9594
RGI60-08.02963,1994,0.10829999999999973,2.2714,-2.1631
RGI60-08.02963,1995,0.27880000000000027,2.8055000000000003,-2.5267
RGI60-08.02963,1996,-1.3946,1.2831000000000001,-2.6777
RGI60-08.02963,1997,-0.10880000000000006,2.9055,-3.0143
RGI60-08.02963,1998,0.11550000000000005,2.3866,-2.2711
RGI60-08.02963,1999,-0.10200000000000031,2.5713999999999997,-2.6734
RGI60-08.02963,2000,0.912299999999999,3.3442999999999996,-2.432
RGI60-08.02963,2001,-1.7928000000000002,1.1797,-2.9725
RGI60-08.02963,2002,-1.7433999999999998,2.105,-3.8484
RGI60-08.02963,2003,-1.6055,1.5026,-3.1080999999999994
RGI60-08.02963,2004,-0.7694,1.9026,-2.6719999999999997
RGI60-08.02963,2005,0.7491000000000002,2.9643,-2.2152
RGI60-08.02963,2006,-2.6677999999999997,1.6655000000000002,-4.3332999999999995
RGI60-08.02963,2007,0.9666000000000002,2.9419000000000004,-1.9753000000000003
RGI60-08.02963,2008,-0.12680000000000013,2.8737999999999997,-3.0006
RGI60-08.02963,2009,-0.2952,2.4525,-2.7477
RGI60-08.02963,2010,-1.6872000000000003,1.3773,-3.0645
RGI60-08.02963,2011,-0.8097000000000003,1.9751,-2.7847999999999997
RGI60-08.02963,2012,1.0889000000000002,2.8814,-1.7925
RGI60-08.02963,2013,-0.6469000000000001,1.9597999999999998,-2.6067
RGI60-08.02963,2014,-0.7371999999999999,2.607,-3.3442
RGI60-08.02963,2015,1.1423,2.5940000000000003,-1.4517
