Year,RGIID,Ba,Bw,Bs
1968,RGI60-08.02650,2.1201162996570644,4.644376548971544,-2.5242602493144792
1968,RGI60-08.02666,2.1744474174153354,4.620360572961085,-2.445913155545749
1968,RGI60-08.02916,1.5493169395677966,4.170166685527644,-2.6208497459598465
1968,RGI60-08.02918,1.8789730692854463,4.939337459617906,-3.0603643903324587
1968,RGI60-08.02920,1.7926964329891484,4.547282766469036,-2.754586333479887
1968,RGI60-08.02962,1.4042232954413136,4.192007306599135,-2.787784011157821
1968,RGI60-08.02963,1.3034050636480852,3.9528732538530336,-2.6494681902049484
1968,RGI60-08.02966,1.4920188727387962,4.091094483712603,-2.5990756109738076
1968,RGI60-08.02969,1.5996119935789532,4.062867887338446,-2.4632558937594933
1969,RGI60-08.00287,-0.17992596635134678,2.2965096305616313,-2.476435596912978
1969,RGI60-08.00295,-0.3912056288784863,2.54721962971375,-2.9384252585922366
1969,RGI60-08.00434,-1.1248065399549154,2.0068982635332704,-3.1317048034881863
1969,RGI60-08.00449,-0.9648007447814555,1.1413510580152617,-2.1061518027967168
1969,RGI60-08.00868,-0.49235764862803677,1.083612602810238,-1.5759702514382745
1969,RGI60-08.00966,-0.6534259044404274,1.0984639297121719,-1.7518898341525992
1969,RGI60-08.00987,-0.7411638315168492,0.8917727452359929,-1.632936576752842
1969,RGI60-08.01013,-0.8474935982940441,1.049921926149136,-1.89741552444318
1969,RGI60-08.01026,-0.19263681710881564,1.4437333907592727,-1.6363702078680884
1969,RGI60-08.01126,-0.6083268517275258,1.8350451411663389,-2.4433719928938644
1969,RGI60-08.01186,-1.2656401251872602,1.7263546170721895,-2.99199474225945
1969,RGI60-08.01217,-0.9446587669962294,1.2508792694171373,-2.1955380364133665
1969,RGI60-08.01258,-0.5587258670650836,1.9801339170695427,-2.538859784134626
1969,RGI60-08.01286,-1.1671405516755484,1.9886900270093064,-3.155830578684855
1969,RGI60-08.01484,-0.631076859331326,2.1103676192040153,-2.7414444785353416
1969,RGI60-08.01598,-0.6772310661383489,2.2309746421145173,-2.9082057082528663
1969,RGI60-08.01657,-0.29439502816676605,2.206635092366162,-2.501030120532928
1969,RGI60-08.01779,-0.9112501532084598,1.3639837722304415,-2.2752339254389016
1969,RGI60-08.02017,-0.9027272485440749,2.763227664002238,-3.6659549125463133
1969,RGI60-08.02384,-0.48954622647755636,1.8073348367545048,-2.2968810632320613
1969,RGI60-08.02436,-0.5170678777603666,1.6659551389147946,-2.183023016675161
1969,RGI60-08.02458,-0.40615406568576917,1.3554443836911982,-1.7615984493769676
1969,RGI60-08.02643,-0.9600064050062569,2.3040941555267915,-3.2641005605330484
1969,RGI60-08.02650,-0.4084464421485906,2.8551740237729746,-3.263620465921565
1969,RGI60-08.02666,-0.33186617954175546,2.8404099773745823,-3.172276156916338
1969,RGI60-08.02916,-0.9069924878812186,2.4457912543312252,-3.3527837422124436
1969,RGI60-08.02918,-1.0172341312358832,2.9018280807600663,-3.9190622119959495
1969,RGI60-08.02920,-0.8499246700773564,2.667598775538477,-3.5175234456158333
1969,RGI60-08.02962,-1.318914470780197,2.4337394419695553,-3.7526539127497522
1969,RGI60-08.02963,-1.3457809554066738,2.2949061972922298,-3.6406871526989035
1969,RGI60-08.02966,-1.1347412978574738,2.375152827181738,-3.509894125039212
1969,RGI60-08.02969,-0.7701579950203448,2.3802195306736733,-3.1503775256940183
1970,RGI60-08.00287,-0.14346149140641928,2.077050200710392,-2.2205116921168115
1970,RGI60-08.00295,-0.32199762647656827,2.4040767577819477,-2.7260743842585162
1970,RGI60-08.00434,-0.8501622376786164,1.8362243771348035,-2.68638661481342
1970,RGI60-08.00449,-1.0142612777479376,1.0142466387292952,-2.028507916477233
1970,RGI60-08.00868,-0.5228722291660677,0.9991757172752765,-1.5220479464413441
1970,RGI60-08.00966,-0.7148737840105279,0.9761355550090933,-1.6910093390196212
