glacier_id;utm_zone;utm_east3;utm_north4;altitude5;location_description;location_id;stake_no;altitude;utm_east;utm_north;balance_winter;balance_summer;balance_netto;dt_prev_year_min_date;dt_curr_year_max_date;dt_curr_year_min_date;stake_remark;flag_correction
3127;32;356000;6661900;1580;;G90;G9074;1580;355979;6661862;2.59;-1.15;1.44;;21.05.1974 00:00;09.10.1974 00:00;;
3127;32;356000;6661900;1580;;G90;G9074;1580;356232;6661940;2.83;-2.03;0.8;09.10.1974 00:00;27.04.1975 00:00;07.09.1975 00:00;;
3128;32;352600;6664240;1245;Nederst på bretunga;B40;B4002;1250;352625;6664220;2.02;-4.81;-2.79;09.10.2002 00:00;31.05.2003 00:00;20.09.2003 00:00;;
3128;32;352600;6664240;1245;Nederst på bretunga;B40;B4002;1250;352625;6664220;2.3;-3.88;-1.58;20.09.2003 00:00;27.05.2004 00:00;29.09.2004 00:00;;
3128;32;352600;6664240;1245;Nederst på bretunga;B40;B4002;1249;352626;6664223;2.14;-4.525;-2.385;29.09.2004 00:00;27.04.2005 00:00;07.10.2005 00:00;;
3128;32;352600;6664240;1245;Nederst på bretunga;B40;B4002;1248;352626;6664234;1.94;-5.45;-3.51;07.10.2005 00:00;27.04.2006 00:00;10.10.2006 00:00;;
3128;32;352600;6664240;1245;Nederst på bretunga;B40;B4002;1248;352625;6664240;4.04;-4.29;-0.26;10.10.2006 00:00;27.04.2007 00:00;27.09.2007 00:00;;
3128;32;352600;6664240;1245;Nederst på bretunga;B40;B4002;1247;352628;6664238;2.41;-4.21;-1.8;27.09.2007 00:00;22.04.2008 00:00;23.09.2008 00:00;;
3128;32;352600;6664240;1245;Nederst på bretunga;B40;B4002;1248;352628;6664238;;;-1.44;23.09.2008 00:00;29.04.2009 00:00;13.10.2009 00:00;;
3128;32;352600;6664240;1245;Nederst på bretunga;B40;B4002;1248;352626;6664239;1.62;-3.96;-2.34;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;
3128;32;352600;6664240;1245;Nederst på bretunga;B40;B4002;1248;352628;6664240;1.8;-5.4;-3.6;28.09.2010 00:00;29.04.2011 00:00;01.10.2011 00:00;;
3128;32;352670;6663960;1275;;B41;B4105;1275;352669;6663951;2.49;-4.38;-1.89;29.09.2004 00:00;27.04.2005 00:00;07.10.2005 00:00;;
3128;32;352670;6663960;1275;;B41;B4105;1274;352669;6663952;1.4;-5.27;-3.87;07.10.2005 00:00;27.04.2006 00:00;10.10.2006 00:00;;
3128;32;352670;6663960;1275;;B41;B4105;1274;352665;6663954;2.85;-4.18;-1.32;10.10.2006 00:00;27.04.2007 00:00;27.09.2007 00:00;;
3128;32;352670;6663960;1275;;B41;B4105;1273;352669;6663961;2.39;-3.94;-1.55;27.09.2007 00:00;22.04.2008 00:00;23.09.2008 00:00;;
3128;32;352670;6663960;1275;;B41;B4108;1272;352674;6663970;2.01;-4.13;-2.12;23.09.2008 00:00;29.04.2009 00:00;13.10.2009 00:00;;
3128;32;352670;6663960;1275;;B41;B4108;1272;352673;6663966;1.46;-3.98;-2.52;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;
3128;32;352670;6663960;1275;;B41;B4108;1273;352686;6663953;1.55;-5.47;-3.92;28.09.2010 00:00;29.04.2011 00:00;01.10.2011 00:00;;
3128;32;352900;6663700;1360;;BRE15;BRE1567;1362;352864;6663686;;-2.7;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;352900;6663700;1360;;BRE15;BRE1567;1359;352852;6663705;3.59;-3.15;0.44;24.11.1974 00:00;15.03.1975 00:00;06.11.1975 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;353600;6662000;1565;;BRE25;BRE2563;1565;353589;6662046;1.07;-1.66;-0.59;;27.04.1963 00:00;02.10.1963 00:00;Snømåling 21.4-4.5. Minimumsmåling 30.9-4.10.;
3128;32;353600;6662000;1565;;BRE25;BRE2563;1559;353504;6662122;2.2;-1.38;0.82;02.10.1963 00:00;04.05.1964 00:00;04.10.1964 00:00;Tilleggsakkumulasjon ble målt 28. mai;
3128;32;353600;6662000;1565;;BRE25;BRE2563;1559;353523;6662145;2.18;-1.79;0.39;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;353600;6662000;1565;;BRE25;BRE2563;1559;353528;6662153;1.7;-2.62;-0.92;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3128;32;353600;6662000;1565;;BRE25;BRE2567;1566;353613;6662053;4;-2.27;1.73;24.11.1967 00:00;15.03.1968 00:00;06.11.1968 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;354100;6661800;1620;;BRE28;BRE28;1621;354135;6661783;2.6;-1.21;1.39;02.10.1963 00:00;04.05.1964 00:00;04.10.1964 00:00;Tilleggsakkumulasjon ble målt 28. mai;
3128;32;354100;6661800;1620;;BRE28;BRE28;1622;354163;6661801;;-1.5;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;354100;6661800;1620;;BRE28;BRE28;1629;354213;6661750;1.96;-2.05;-0.09;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3128;32;354100;6661800;1620;;BRE28;BRE2868;1626;354169;6661720;;-2.1;;24.11.1967 00:00;15.03.1968 00:00;06.11.1968 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;354800;6661600;1660;;BRE30;BRE30;1656;354778;6661640;2.28;-1;1.28;02.10.1963 00:00;04.05.1964 00:00;04.10.1964 00:00;Tilleggsakkumulasjon målt 28. mai;
3128;32;354800;6661600;1660;;BRE30;BRE30;1656;354773;6661666;2.5;-1.3;1.2;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;354800;6661600;1660;;BRE30;BRE30;1656;354770;6661661;1.92;-2.02;-0.1;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3128;32;354800;6661600;1660;;BRE30;BRE3065;1655;354792;6661734;2.91;-0.37;2.54;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;354800;6661600;1660;;BRE30;BRE3068;1655;354804;6661656;3.7;-2.16;1.54;24.11.1967 00:00;15.03.1968 00:00;06.11.1968 00:00;Tilleggsakkumulasjon målt 2. juni;
3128;32;353800;6662300;1570;;B26;B26;1553;353708;6662516;2.77;-1.39;1.38;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;353800;6662300;1570;;B26;B2663;1571;353779;6662283;1;-1.78;-0.78;;27.04.1963 00:00;02.10.1963 00:00;Snømåling 21.4-4.5. Minimumsmåling 30.9-4.10.;
3128;32;353800;6662300;1570;;B26;B2663;1560;353651;6662340;2.02;-1.29;0.73;02.10.1963 00:00;04.05.1964 00:00;04.10.1964 00:00;Tilleggsakkumulasjon ble målt 28. mai;
3128;32;353800;6662300;1570;;B26;B2663;1561;353743;6662457;;-1.8;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;353800;6662300;1570;;B26;B2663;1560;353654;6662349;1.5;-2.71;-1.21;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3128;32;354400;6662200;1630;;B27;BRE27;1630;354387;6662208;;-1.5;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;354400;6662200;1630;;B27;BRE27;1632;354362;6662145;1.71;-2.21;-0.5;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3128;32;354000;6661400;1625;;B29;B29;1625;353962;6661430;;-1.5;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;354000;6661400;1625;;B29;B29;1622;353947;6661473;1.81;-2.25;-0.44;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3128;32;352600;6664500;1280;;B11;B11;1280;352631;6664489;;-3.5;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;352600;6664500;1280;;B11;B1167;1278;352647;6664512;3.14;-3.31;-0.17;24.11.1967 00:00;15.03.1975 00:00;06.11.1975 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;352600;6664500;1280;;B11;B11A66;1276;352638;6664530;2.96;-3.65;-0.69;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;352700;6664200;1310;;B12;B12;1312;352721;6664166;;-3.39;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;352700;6664200;1310;;B12;B12;1314;352692;6664159;1.4;-3.8;-2.4;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;;
3128;32;352700;6664200;1310;;B12;B1267;1310;352701;6664192;2.28;-3.49;-1.21;24.11.1974 00:00;15.03.1975 00:00;06.11.1975 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;352700;6664200;1310;;B12;B12A66;1312;352667;6664186;2.29;-3.3;-1.01;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;353100;6663900;1340;;B13;B13;1340;353146;6663892;;-3.05;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;353100;6663900;1340;;B13;B1367;1334;353149;6663930;3.01;-3.36;-0.35;24.11.1974 00:00;15.03.1975 00:00;06.11.1975 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;353100;6663900;1340;;B13;B13A66;1335;353122;6663921;2.5;-2.73;-0.23;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;353200;6663600;1375;;B14;B14;1375;353166;6663592;;-2.63;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;353200;6663600;1375;;B14;B1467;1375;353180;6663593;3.44;-3.23;0.21;24.11.1974 00:00;15.03.1968 00:00;06.11.1968 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;353200;6663600;1375;;B14;B14A66;1375;353138;6663600;2.91;-2.45;0.46;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;352600;6663700;1360;;B16;B1667;1358;352596;6663671;;-2.8;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;352600;6663700;1360;;B16;B1667;1352;352631;6663730;2.63;-2.95;-0.32;24.11.1974 00:00;15.03.1975 00:00;06.11.1975 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;352600;6663700;1360;;B16;B16A66;1356;352602;6663688;2.61;-2.7;-0.09;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;353100;6663300;1410;;B17;B17;1407;353149;6663313;;-2.85;;04.10.1964 00:00;25.05.1965 00:00;09.10.1965 00:00;;
3128;32;353100;6663300;1410;;B17;B17A66;1407;353188;6663318;2.42;-2.09;0.33;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;352900;6663300;1400;;B18;B18;1406;352878;6663293;;-2.8;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;352900;6663300;1400;;B18;B18;1409;352932;6663279;1.1;-3.88;-2.78;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;;
3128;32;352900;6663300;1400;;B18;B1866;1403;352951;6663342;;-2.84;;24.11.1974 00:00;15.03.1975 00:00;06.11.1975 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;352900;6663300;1400;;B18;B1867;1407;352788;6663243;2.88;-2.29;0.59;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;352800;6662900;1440;;B20;B20A66;1439;352765;6662928;2.69;-2.1;0.59;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3128;32;353200;6662600;1500;;B22;B2264;1499;353202;6662576;2.08;-1.64;0.44;02.10.1963 00:00;04.05.1964 00:00;04.10.1964 00:00;Tilleggsakkumulasjon ble målt 28. mai;
3128;32;353200;6662600;1500;;B22;B2264;1498;353238;6662600;2.07;-1.98;0.09;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;353200;6662600;1500;;B22;B2264;1500;353264;6662598;1.48;-3.35;-1.87;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3128;32;353200;6662600;1500;;B22;B2267;1489;353192;6662645;;-2.74;;24.11.1974 00:00;15.03.1975 00:00;06.11.1975 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;353000;6662300;1500;;B23;B2363;1504;353012;6662344;0.6;-2.25;-1.65;;27.04.1963 00:00;02.10.1963 00:00;Snømåling 21.4-4.5. Minimumsmåling 30.9-4.10.;
3128;32;353000;6662300;1500;;B23;B2363;1499;353923;6662372;1.55;-2.07;-0.52;02.10.1963 00:00;04.05.1964 00:00;04.10.1964 00:00;Tilleggsakkumulasjon ble målt 28. mai;
3128;32;353000;6662300;1500;;B23;B2363;1499;352924;6662375;;-2.4;;04.10.1964 00:00;25.05.1965 00:00;09.10.1965 00:00;;
3128;32;353000;6662300;1500;;B23;B2363;1501;352934;6662352;;-3.3;;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;;
3128;32;353000;6662300;1500;;B23;B2367;1496;352916;6662421;2.8;-2.72;0.08;24.11.1967 00:00;15.03.1968 00:00;06.11.1968 00:00;Tilleggsakkumulasjon ble målt 2. juni;
3128;32;353300;6661800;1570;;B24;B2463;1570;353336;6661806;1;-1.82;-0.82;;27.04.1963 00:00;02.10.1963 00:00;Snømåling 21.4-4.5. Minimumsmåling 30.9-4.10;
3128;32;353300;6661800;1570;;B24;B2463;1566;353316;6661856;2.46;-1.22;1.24;02.10.1963 00:00;04.05.1964 00:00;04.10.1964 00:00;Tilleggsakkumulasjon ble målt 28. mai;
3128;32;353300;6661800;1570;;B24;B2463;1564;353361;6661957;;-1.8;;04.10.1964 00:00;25.03.1965 00:00;09.10.1965 00:00;;
3128;32;353300;6661800;1570;;B24;B2463;1571;353295;6661739;2;-2.26;-0.26;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3128;32;352800;6663370;1350;;B46;B4605;1340;352697;6663371;3.26;-3.98;-0.72;29.09.2004 00:00;27.04.2005 00:00;07.10.2005 00:00;;
3128;32;352800;6663370;1350;;B46;B4605;1339;352700;6663380;2.75;-5.27;-2.52;07.10.2005 00:00;27.04.2006 00:00;10.10.2006 00:00;;
3128;32;352800;6663370;1350;;B46;B4605;1341;352700;6663370;4.18;-3.1;1.08;10.10.2006 00:00;27.04.2007 00:00;27.09.2007 00:00;;
3128;32;352800;6663370;1350;;B46;B4608;1347;352806;6663368;2.89;-3.38;-0.49;27.09.2007 00:00;22.04.2008 00:00;23.09.2008 00:00;;
3128;32;352800;6663370;1350;;B46;B4608;1347;352800;6663377;3.05;-3.45;-0.41;23.09.2008 00:00;29.04.2009 00:00;13.10.2009 00:00;;
3128;32;352800;6663370;1350;;B46;B4608;1345;352793;6663378;2.11;-3.59;-1.49;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;
3128;32;352800;6663370;1350;;B46;B4608;1344;352791;6663386;2.66;-4.83;-2.17;28.09.2010 00:00;29.04.2011 00:00;01.10.2011 00:00;Staken var svært skjev under snømålingene. Sondert snødyp (4,75 m, 2,31 m w.e.) er derfor mer pålitelig. Stakemålt snødyp er utelatt i beregningene.;netto
3128;32;352900;6662860;1425;;B47;B4705;1402;352665;6662870;2.09;-4.43;-2.34;29.09.2004 00:00;27.04.2005 00:00;07.10.2005 00:00;;netto
3128;32;352900;6662860;1425;;B47;B4705;1400;352669;6662874;1.49;-4.95;-3.47;07.10.2005 00:00;27.04.2006 00:00;10.10.2006 00:00;;
3128;32;352900;6662860;1425;;B47;B4706;1424;352900;6662831;1.29;-5.39;-4.1;07.10.2005 00:00;27.04.2006 00:00;10.10.2006 00:00;;
3128;32;352900;6662860;1425;;B47;B4706;1424;352900;6662830;3.6;-3.78;-0.18;10.10.2006 00:00;27.04.2007 00:00;27.09.2007 00:00;;
3128;32;352900;6662860;1425;;B47;B4706;1420;352898;6662855;2.64;-3.45;-0.81;27.09.2007 00:00;22.04.2008 00:00;23.09.2008 00:00;;
3128;32;352900;6662860;1425;;B47;B4706;1420;352898;6662855;;;-0.45;23.09.2008 00:00;29.04.2009 00:00;13.10.2009 00:00;;
3128;32;352900;6662860;1425;;B47;B4706;1419;352896;6662868;1.46;-3.7;-2.24;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;netto
3128;32;352900;6662860;1425;;B47;B4706;1427;352977;6662827;;;-2.3;28.09.2010 00:00;29.04.2011 00:00;01.10.2011 00:00;;
3128;32;352900;6662860;1425;;B47;B4710;1420;352896;6662862;1.25;;;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;
3128;32;352900;6662860;1425;;B47;B4711;1424;352894;6662826;1.58;;;28.09.2010 00:00;29.04.2011 00:00;01.10.2011 00:00;Sondert snødyp, men sonderte også 3,15, 3,60 og 3,75 m i samme området;
3128;32;353000;6662490;1475;;B50;B5002;1473;353029;6662453;1.267;-4.642;-3.375;09.10.2002 00:00;31.05.2003 00:00;20.09.2003 00:00;;
3128;32;353000;6662490;1475;;B50;B5002;1473;353029;6662453;1.61;-3.37;-1.76;20.09.2003 00:00;27.05.2004 00:00;29.09.2004 00:00;;
3128;32;353000;6662490;1475;;B50;B5002;1472;353024;6662460;3.37;-3.55;-0.18;29.09.2004 00:00;27.04.2005 00:00;07.10.2005 00:00;;
3128;32;353000;6662490;1475;;B50;B5002;1471;353020;6662472;1.06;-5.47;-4.41;07.10.2005 00:00;27.04.2006 00:00;10.10.2006 00:00;;
3128;32;353000;6662490;1475;;B50;B5002;1470;353015;6662475;3.63;-3.77;-0.14;10.10.2006 00:00;27.04.2007 00:00;27.09.2007 00:00;;
3128;32;353000;6662490;1475;;B50;B5002;1470;353014;6662483;1.92;-3.36;-1.44;27.09.2007 00:00;22.04.2008 00:00;23.09.2008 00:00;;
3128;32;353000;6662490;1475;;B50;B5002;1469;353008;6662488;1.57;;;23.09.2008 00:00;29.04.2009 00:00;;;
3128;32;353880;6662780;1525;;B52;B15209;1523;353902;6662782;1.51;-3.59;-2.09;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;
3128;32;353880;6662780;1525;;B52;B5208;1517;353998;6662892;2.337;-2.662;-0.325;27.09.2007 00:00;22.04.2008 00:00;23.09.2008 00:00;;
3128;32;353880;6662780;1525;;B52;B5211;1522;353903;6662786;1.82;;;28.09.2010 00:00;29.04.2011 00:00;01.10.2011 00:00;Sondert snødyp;
3128;32;353700;6661800;1570;;B55;B5502;1562;353493;6661713;2.19;-3.92;-1.73;09.10.2002 00:00;31.05.2003 00:00;20.09.2003 00:00;;
3128;32;353700;6661800;1570;;B55;B5502;1562;353493;6661713;2.56;-2.38;0.18;20.09.2003 00:00;27.05.2004 00:00;29.09.2004 00:00;;
3128;32;353700;6661800;1570;;B55;B5502;1562;353490;6661720;4.29;-2.73;1.56;29.09.2004 00:00;27.04.2005 00:00;07.10.2005 00:00;;
3128;32;353700;6661800;1570;;B55;B5502;1562;353487;6661718;1.69;-3.94;-2.25;07.10.2005 00:00;27.04.2006 00:00;10.10.2006 00:00;;netto
3128;32;353700;6661800;1570;;B55;B5502;1562;353490;6661715;4.27;-2.47;1.8;10.10.2006 00:00;27.04.2007 00:00;27.09.2007 00:00;;
3128;32;353700;6661800;1570;;B55;B5507;1563;353455;6661680;;;-1.06;28.09.2010 00:00;29.04.2011 00:00;01.10.2011 00:00;Brukt tetthet 0,85, litt usikker;
3128;32;353700;6661800;1570;;B55;B5508;1564;353695;6661800;3.21;-2.43;0.78;27.09.2007 00:00;22.04.2008 00:00;23.09.2008 00:00;;
3128;32;353700;6661800;1570;;B55;B5508;1565;353693;6661799;2.95;-2.53;0.42;23.09.2008 00:00;29.04.2009 00:00;13.10.2009 00:00;;
3128;32;353700;6661800;1570;;B55;B5508;1564;353684;6661804;1.88;-3.14;-1.26;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;
3128;32;353700;6661800;1570;;B55;B5508;1564;353680;6661807;1.58;-3.7;-2.12;28.09.2010 00:00;29.04.2011 00:00;01.10.2011 00:00;Staken var svært skjev under snømålingene. Sondert snødyp (4,45 m/2,17 m w.e.) er derfor mer pålitelig.;netto
3128;32;354000;6662350;1565;;B56;B5605;1566;353900;6662200;3.63;-2.88;0.75;29.09.2004 00:00;27.04.2005 00:00;07.10.2005 00:00;;
3128;32;354000;6662350;1565;;B56;B5605;1564;353892;6662202;1.46;-3.92;-2.46;07.10.2005 00:00;27.04.2006 00:00;10.10.2006 00:00;;
3128;32;354000;6662350;1565;;B56;B5605;1565;353892;6662202;4.07;-2.63;1.44;10.10.2006 00:00;27.04.2007 00:00;27.09.2007 00:00;;
3128;32;354000;6662350;1565;;B56;B5605;1564;354000;6662353;2.74;-2.23;0.51;27.09.2007 00:00;22.04.2008 00:00;23.09.2008 00:00;;
3128;32;354000;6662350;1565;;B56;B5605;1564;353892;6662209;2.04;-3.68;-1.63;28.09.2009 00:00;29.04.2011 00:00;01.10.2011 00:00;Basert på sondert snødyp;
3128;32;354000;6662350;1565;;B56;B5605/08;1566;353944;6662280;;-3.3;-1.56;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;
3128;32;354000;6662350;1565;;B56;B5608;1564;354000;6662353;;;-0.33;23.09.2008 00:00;29.04.2009 00:00;13.10.2009 00:00;;
3128;32;354000;6662350;1565;;B56;B5610;1564;354003;6662353;1.74;;;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;
3128;32;354700;6661990;1640;På toppen;B60;B6002;1640;354702;6661993;2.09;-3.67;-1.58;09.10.2002 00:00;31.05.2003 00:00;20.09.2003 00:00;;
3128;32;354700;6661990;1640;På toppen;B60;B6002;1640;354700;6661995;2.56;-2.29;0.27;20.09.2003 00:00;27.05.2004 00:00;29.09.2004 00:00;;
3128;32;354700;6661990;1640;På toppen;B60;B6002;1640;354700;6661998;3.71;-2.48;1.23;29.09.2004 00:00;27.04.2005 00:00;07.10.2005 00:00;;
3128;32;354700;6661990;1640;På toppen;B60;B6002;1640;354700;6661995;1.46;-3.79;-2.33;07.10.2005 00:00;27.04.2006 00:00;10.10.2006 00:00;;
3128;32;354700;6661990;1640;På toppen;B60;B6007;1640;354700;6661995;3.89;-2.18;1.71;10.10.2006 00:00;27.04.2007 00:00;27.09.2007 00:00;;
3128;32;354700;6661990;1640;På toppen;B60;B6007;1641;354710;6661995;2.64;-1.89;0.75;27.09.2007 00:00;22.04.2008 00:00;23.09.2008 00:00;;
3128;32;354700;6661990;1640;På toppen;B60;B6007;1641;354708;6661991;2.71;-2.31;0.39;23.09.2008 00:00;29.04.2009 00:00;13.10.2009 00:00;;
3128;32;354700;6661990;1640;På toppen;B60;B6007;1640;354710;6661991;1.79;-3.35;-1.56;13.10.2009 00:00;05.05.2010 00:00;28.09.2010 00:00;;
3128;32;354700;6661990;1640;På toppen;B60;B6007;1640;354712;6661992;2.12;-3.36;-1.24;28.09.2010 00:00;29.04.2011 00:00;01.10.2011 00:00;Tårnet var noe skjevt slik at sondert snødyp (4,10 m og 2,00 m w.e.) er antatt å være mer pålitelig;netto
3129;32;356700;6662600;1590;;RUK34;RUK34;1589;356747;6662626;;-1.6;;04.10.1964 00:00;26.03.1965 00:00;09.10.1965 00:00;;
3129;32;357000;6663000;1600;;RUK35;RUK3565;1600;357005;6663200;2.69;-1.09;1.6;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3129;32;357000;6663000;1600;;RUK35;RUK3565;1600;356984;6663046;3.08;-2.17;0.91;24.11.1967 00:00;15.03.1968 00:00;06.11.1968 00:00;;
3129;32;358300;6661500;1300;;RUK51;RUK51;1300;358330;6661540;;-3.18;;04.10.1964 00:00;26.03.1965 00:00;09.10.1965 00:00;;
3129;32;358300;6661500;1300;;RUK51;RUK51;1304;358384;6661637;1.63;-3.77;-2.14;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3129;32;358300;6661500;1300;;RUK51;RUK51;1305;358376;6661636;;-4.18;;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3129;32;358300;6661500;1300;;RUK51;RUK5167;1299;358412;6661631;3.2;-3.24;-0.04;24.11.1967 00:00;15.03.1968 00:00;06.11.1968 00:00;;
3129;32;358300;6661700;1330;;RUK52;RUK52;1329;358281;6661697;1.22;-2.93;-1.71;04.10.1964 00:00;26.03.1965 00:00;09.10.1965 00:00;;
3129;32;358300;6661700;1330;;RUK52;RUK52;1333;358273;6661762;1.42;-3.82;-2.4;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
3129;32;358300;6661700;1330;;RUK52;RUK52;1335;358240;6661701;2.72;-3.65;-0.93;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3129;32;358300;6661700;1330;;RUK52;RUK5267;1332;358281;6661752;2.2;-3.01;-0.81;24.11.1967 00:00;15.03.1968 00:00;06.11.1968 00:00;;
3129;32;358000;6661700;1370;;RUK53;RUK53;1367;358025;6661670;1.25;-1.92;-0.67;02.10.1963 00:00;04.05.1964 00:00;04.10.1964 00:00;Tilleggsakkkumulasjon ble målt 28. mai;
3129;32;358000;6661700;1370;;RUK53;RUK53;1371;358023;6661824;3;-2.58;0.42;28.10.1966 00:00;29.04.1967 00:00;24.11.1967 00:00;;
3129;32;358000;6661700;1370;;RUK53;RUK5367;1370;358019;6661793;2.7;-2.88;-0.18;24.11.1967 00:00;15.03.1968 00:00;06.11.1968 00:00;;
3129;32;358000;6661700;1370;;RUK53;RUK53A;1378;357908;6661652;1.7;-2.7;-1;04.10.1964 00:00;26.03.1965 00:00;09.10.1965 00:00;;
3129;32;358000;6661700;1370;;RUK53;RUK53B;1370;358021;6661797;1.62;-3.59;-1.97;09.10.1965 00:00;28.05.1966 00:00;28.10.1966 00:00;Inkludert tilleggsakkumulasjon;
