RGIID,GLIMSID,BREID,utm_zone,utm_east_approx,utm_north_approx,altitude_approx,location_description,location_id,stake_no,altitude,utm_east,utm_north,balance_winter,balance_summer,balance_netto,dt_prev_year_min_date,dt_curr_year_max_date,dt_curr_year_min_date,stake_remark,flag_correction,approx_loc,approx_altitude,diff_north,diff_east,diff_altitude,diff_netto
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1680.0,399706.0,6845417.0,3.77,-0.77,3.0,28.09.1991 00:00,27.04.1992 00:00,18.09.1992 00:00,,,N,N,57.0,126.0,-5.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1677.0,399742.0,6845247.0,3.52,-0.47,3.05,18.09.1992 00:00,28.04.1993 00:00,16.09.1993 00:00,,,N,N,-113.0,162.0,-8.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1682.0,399432.0,6845239.0,2.24,-1.16,1.08,16.09.1993 00:00,05.05.1994 00:00,21.09.1994 00:00,,,N,N,-121.0,-148.0,-3.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1675.0,399868.0,6845313.0,3.49,-1.27,2.22,21.09.1994 00:00,23.04.1995 00:00,30.09.1995 00:00,,,N,N,-47.0,288.0,-10.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1681.0,399541.0,6845334.0,1.68,-1.14,0.54,30.09.1995 00:00,10.05.1996 00:00,16.09.1996 00:00,,,N,N,-26.0,-39.0,-4.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1675.0,399659.0,6845096.0,3.09,-2.28,0.81,16.09.1996 00:00,22.05.1997 00:00,24.09.1997 00:00,,,N,N,-264.0,79.0,-10.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1680.0,399530.0,6845373.0,3.12,-0.9,2.22,26.09.1997 00:00,12.05.1998 00:00,22.09.1998 00:00,,,N,N,13.0,-50.0,-5.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1681.0,399488.0,6845255.0,2.53,-1.66,0.87,22.09.1998 00:00,06.05.1999 00:00,30.09.1999 00:00,,,N,N,-105.0,-92.0,-4.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1680.0,399545.0,6845367.0,3.91,-1.1,2.81,30.09.1999 00:00,04.05.2000 00:00,13.09.2000 00:00,,,N,N,7.0,-35.0,-5.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N95,1680.0,399549.0,6845368.0,1.8,-1.35,0.45,13.09.2000 00:00,05.05.2001 00:00,19.09.2001 00:00,,,N,N,8.0,-31.0,-5.0,5.551115123125783e-17
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1680.0,399550.0,6845370.0,2.8,-2.47,0.33,19.09.2001 00:00,06.05.2002 00:00,07.10.2002 00:00,,,N,N,10.0,-30.0,-5.0,3.8857805861880484e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1680.0,399550.0,6845370.0,1.9,-2.19,-0.29,07.10.2002 00:00,01.06.2003 00:00,20.09.2003 00:00,,,N,N,10.0,-30.0,-5.0,5.551115123125783e-17
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1680.0,399550.0,6845370.0,2.68,-1.51,1.17,20.09.2003 00:00,11.05.2004 00:00,29.09.2004 00:00,,,N,N,10.0,-30.0,-5.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1679.0,399560.0,6845363.0,3.65,-1.22,2.43,29.09.2004 00:00,12.05.2005 00:00,16.10.2005 00:00,,,N,N,3.0,-20.0,-6.0,4.440892098500626e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1679.0,399560.0,6845364.0,1.96,-2.24,-0.28,17.10.2005 00:00,06.05.2006 00:00,11.10.2006 00:00,,,N,N,4.0,-20.0,-6.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1679.0,399577.0,6845363.0,3.77,-1.76,2.01,11.10.2006 00:00,04.06.2007 00:00,27.09.2007 00:00,,,N,N,3.0,-3.0,-6.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1679.0,399580.0,6845364.0,3.63,-1.26,2.37,27.09.2007 00:00,08.05.2008 00:00,30.10.2008 00:00,,,N,N,4.0,0.0,-6.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1679.0,399580.0,6845364.0,2.55,-1.5,1.05,30.10.2008 00:00,13.05.2009 00:00,13.10.2009 00:00,,,N,N,4.0,0.0,-6.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1678.0,399584.0,6845362.0,1.78,-1.84,-0.06,13.10.2009 00:00,19.05.2010 00:00,29.09.2010 00:00,,,N,N,2.0,4.0,-7.0,5.551115123125783e-17
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1678.0,399586.0,6845356.0,2.32,-1.78,0.54,29.09.2010 00:00,03.05.2011 00:00,13.10.2011 00:00,"16/10-2012: Endret nettobalansen (og dermed også bs) fordi målt nysnø i oktober 2011 må være feil. Med endring av nysnø fra 1,85 til 0,95 m, blir stakelengden til SO tilsvarende redusert. Bn blir da positiv og bs blir mindre.",,N,N,-4.0,6.0,-7.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1674.0,399593.0,6845360.0,3.54,-1.2,2.34,13.10.2011 00:00,22.05.2012 00:00,11.10.2012 00:00,,,N,N,0.0,13.0,-11.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1675.0,399590.0,6845360.0,2.84,-2.33,0.51,11.10.2012 00:00,23.05.2013 00:00,25.09.2013 00:00,,,N,N,0.0,10.0,-10.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1674.0,399600.0,6845360.0,3.11,-2.54,0.57,25.09.2013 00:00,20.05.2014 00:00,17.11.2014 00:00,,,N,N,0.0,20.0,-11.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1675.0,399580.0,6845355.0,2.75,-0.41,2.34,17.11.2014 00:00,08.06.2015 00:00,14.10.2015 00:00,,,N,N,-5.0,0.0,-10.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1674.0,399605.0,6845360.0,2.6,-2.18,0.42,14.10.2015 00:00,10.05.2016 00:00,05.10.2016 00:00,,,N,N,0.0,25.0,-11.0,5.551115123125783e-17
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1674.0,399605.0,6845360.0,2.82,-1.32,1.5,05.10.2016 00:00,21.06.2017 00:00,18.10.2017 00:00,,,N,N,0.0,25.0,-11.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1674.0,399610.0,6845356.0,2.79,-2.55,0.24,18.10.2017 00:00,15.05.2018 00:00,26.10.2018 00:00,,,N,N,-4.0,30.0,-11.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1674.0,399613.0,6845356.0,2.94,-1.71,1.23,26.10.2018 00:00,15.05.2019 00:00,25.09.2019 00:00,,,N,N,-4.0,33.0,-11.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9503,1674.0,399613.0,6845356.0,4.31,-1.64,2.67,25.09.2019 00:00,19.05.2020 00:00,13.10.2020 00:00,,,N,N,-4.0,33.0,-11.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9565,1677.0,399585.0,6845335.0,1.83,-0.32,1.51,11.09.1964 00:00,25.03.1965 00:00,05.10.1965 00:00,Også kalt 324,,N,N,-25.0,5.0,-8.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9566,1677.0,399536.0,6845223.0,2.29,-1.79,0.5,05.10.1965 00:00,08.04.1966 00:00,20.09.1966 00:00,Staken ble originalt kalt 324,,N,N,-137.0,-44.0,-8.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9567,1677.0,399537.0,6845215.0,4.75,-0.59,4.16,20.09.1966 00:00,12.04.1967 00:00,11.10.1967 00:00,,,N,N,-145.0,-43.0,-8.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9568,1678.0,399546.0,6845414.0,3.15,-1.46,1.69,11.10.1967 00:00,22.04.1968 00:00,07.11.1968 00:00,,,N,N,54.0,-34.0,-7.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9568,1671.0,399675.0,6845259.0,2.06,-2.53,-0.47,07.11.1968 00:00,16.04.1969 00:00,22.10.1969 00:00,,,N,N,-101.0,95.0,-14.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9568,1671.0,399703.0,6845388.0,2.0,-1.38,0.62,22.10.1969 00:00,08.04.1970 00:00,02.09.1970 00:00,,,N,N,28.0,123.0,-14.0,-1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9583,1666.0,400135.0,6844970.0,3.46,-1.23,2.23,06.09.1982 00:00,06.05.1983 00:00,17.09.1983 00:00,,,N,N,-390.0,555.0,-19.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9583,1666.0,400108.0,6844994.0,,,1.49,17.09.1983 00:00,25.04.1984 00:00,17.09.1984 00:00,,,N,N,-366.0,528.0,-19.0,
RGI60-08.01126,G007099E61715N,2297,32,399580.0,6845360.0,1685.0,På flata ved Kjenndalskruna,N95,N9587,1665.0,400135.0,6844936.0,3.41,-0.94,2.47,23.12.1986 00:00,04.05.1987 00:00,25.11.1987 00:00,,,N,N,-424.0,555.0,-20.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9600,1754.0,401049.0,6846652.0,3.75,-0.94,2.81,30.09.1999 00:00,04.05.2000 00:00,13.09.2000 00:00,,,N,N,12.0,19.0,-6.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9600,1753.0,401045.0,6846660.0,,,1.13,13.09.2000 00:00,05.05.2001 00:00,19.09.2001 00:00,Skjev stake,,N,N,20.0,15.0,-7.0,
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9600,1754.0,401040.0,6846660.0,2.96,-2.59,0.37,19.09.2001 00:00,06.05.2002 00:00,07.10.2002 00:00,,,N,N,20.0,10.0,-6.0,-1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9601,1753.0,401040.0,6846656.0,2.05,-1.03,1.02,13.09.2000 00:00,05.05.2001 00:00,19.09.2001 00:00,,,N,N,16.0,10.0,-7.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9602,1754.0,401040.0,6846660.0,1.87,-2.1,-0.23,07.10.2002 00:00,01.06.2003 00:00,20.09.2003 00:00,,,N,N,20.0,10.0,-6.0,-2.775557561562892e-17
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9602,1754.0,401040.0,6846660.0,2.21,-1.01,1.2,20.09.2003 00:00,11.05.2004 00:00,29.09.2004 00:00,,,N,N,20.0,10.0,-6.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9605,1753.0,401025.0,6846640.0,2.36,-1.52,0.84,17.10.2005 00:00,06.05.2006 00:00,11.10.2006 00:00,,,N,N,0.0,-5.0,-7.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9607,1753.0,401025.0,6846640.0,3.47,-1.58,1.89,11.10.2006 00:00,04.06.2007 00:00,27.09.2007 00:00,,,N,N,0.0,-5.0,-7.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9609,1753.0,401034.0,6846635.0,2.51,-1.19,1.32,30.10.2008 00:00,13.05.2009 00:00,13.10.2009 00:00,,,N,N,-5.0,4.0,-7.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9609,1753.0,401032.0,6846633.0,1.7,-1.7,0.0,13.10.2009 00:00,19.05.2010 00:00,29.09.2010 00:00,,,N,N,-7.0,2.0,-7.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9611,1752.0,401034.0,6846630.0,1.93,-0.88,1.05,29.09.2010 00:00,03.05.2011 00:00,13.10.2011 00:00,bv er sondet snødyp,,N,N,-10.0,4.0,-8.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9612,1752.0,401207.0,6846601.0,2.96,-1.07,1.89,13.10.2011 00:00,22.05.2012 00:00,11.10.2012 00:00,Staken var forsvunnet under minimumsmålingen i oktober. Stakelengden i oktober er derfor estimert,,N,N,-39.0,177.0,-8.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9613,1752.0,401195.0,6846603.0,2.71,-2.1,0.61,11.10.2012 00:00,24.05.2013 00:00,25.09.2013 00:00,bv er middel av to sonderinger,,N,N,-37.0,165.0,-8.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9614,1752.0,401200.0,6846600.0,3.17,-2.51,0.66,25.09.2013 00:00,20.05.2014 00:00,17.11.2014 00:00,,,N,N,-40.0,170.0,-8.0,-1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9615,1752.0,401195.0,6846600.0,3.42,-0.82,2.6,17.11.2014 00:00,08.06.2015 00:00,14.10.2015 00:00,Basert på sondert snødyp,,N,N,-40.0,165.0,-8.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9615,1752.0,401200.0,6846600.0,2.65,-1.75,0.9,14.10.2015 00:00,10.05.2016 00:00,05.10.2016 00:00,,,N,N,-40.0,170.0,-8.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9618,1752.0,401200.0,6846600.0,3.15,-2.27,0.88,18.10.2017 00:00,15.05.2018 00:00,26.10.2018 00:00,Basert på sondert snødyp,,N,N,-40.0,170.0,-8.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9619,1752.0,401198.0,6846598.0,2.55,-1.47,1.08,26.10.2018 00:00,15.05.2019 00:00,25.09.2019 00:00,Basert på sondert snødyp,,N,N,-42.0,168.0,-8.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9620,1752.0,401193.0,6846599.0,3.62,-1.37,2.25,25.09.2019 00:00,19.05.2020 00:00,15.10.2020 00:00,Baser på sondert snødyp,,N,N,-41.0,163.0,-8.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9665,1742.0,401212.0,6846429.0,1.91,-0.24,1.67,11.09.1964 00:00,25.03.1965 00:00,05.10.1965 00:00,Også kalt 310 og 12,,N,N,-211.0,182.0,-18.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,401030.0,6846640.0,1760.0,I bakken øst for Kjenndalskruna,N96,N9666,1744.0,401132.0,6846463.0,2.26,-1.99,0.27,05.10.1965 00:00,08.04.1966 00:00,20.09.1966 00:00,Originalt kalt 310,,N,N,-177.0,102.0,-16.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9765,1681.0,400788.0,6845977.0,2.47,-0.33,2.14,11.09.1964 00:00,25.03.1965 00:00,05.10.1965 00:00,Også kalt 309 og 11,,N,N,-173.0,188.0,-9.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9766,1686.0,400716.0,6846152.0,2.05,-2.09,-0.04,05.10.1965 00:00,08.04.1966 00:00,20.09.1966 00:00,Staken ble originalt kalt 309.,,N,N,2.0,116.0,-4.0,3.4694469519536136e-17
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9767,1689.0,400656.0,6846245.0,3.96,-0.48,3.48,20.09.1966 00:00,12.04.1967 00:00,11.10.1967 00:00,,,N,N,95.0,56.0,-1.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9768,1688.0,400646.0,6846188.0,2.0,-2.64,-0.64,07.11.1968 00:00,16.04.1969 00:00,22.10.1969 00:00,,,N,N,38.0,46.0,-2.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9768,1686.0,400558.0,6846202.0,1.84,-1.61,0.23,22.10.1969 00:00,08.04.1970 00:00,02.09.1970 00:00,,,N,N,52.0,-42.0,-4.0,2.775557561562892e-17
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9771,1689.0,400607.0,6846242.0,2.12,-0.72,1.4,02.09.1970 00:00,06.04.1971 00:00,12.09.1971 00:00,,,N,N,92.0,7.0,-1.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9771,1694.0,401109.0,6845986.0,2.42,-1.61,0.81,12.09.1971 00:00,31.03.1972 00:00,01.09.1972 00:00,,,N,N,-164.0,509.0,4.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9773,1687.0,400603.0,6846201.0,3.04,-0.69,2.35,01.09.1972 00:00,06.05.1973 00:00,16.09.1973 00:00,,,N,N,51.0,3.0,-3.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9774,1687.0,400535.0,6846278.0,2.33,-0.74,1.59,16.09.1973 00:00,27.04.1974 00:00,15.10.1974 00:00,,,N,N,128.0,-65.0,-3.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9776,1684.0,400607.0,6846120.0,1.73,-1.77,-0.04,10.10.1976 00:00,24.04.1977 00:00,05.11.1977 00:00,,,N,N,-30.0,7.0,-6.0,3.4694469519536136e-17
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9776,1679.0,400586.0,6845974.0,2.55,-1.7,0.85,05.11.1977 00:00,19.04.1978 00:00,28.11.1978 00:00,,,N,N,-176.0,-14.0,-11.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9776,1683.0,400552.0,6845938.0,3.2,-0.39,2.81,28.11.1978 00:00,14.05.1979 00:00,06.10.1979 00:00,,,N,N,-212.0,-48.0,-7.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9779,1689.0,400586.0,6846165.0,2.86,-1.27,1.59,04.09.1980 00:00,05.04.1981 00:00,31.08.1981 00:00,,,N,N,15.0,-14.0,-1.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,400600.0,6846150.0,1690.0,,N97,N9780,1684.0,400643.0,6845973.0,2.1,-1.03,1.07,06.10.1979 00:00,23.04.1980 00:00,04.09.1980 00:00,,,N,N,-177.0,43.0,-6.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9810,1737.0,403394.0,6845898.0,1.75,-1.74,0.01,,19.05.2010 00:00,29.09.2010 00:00,,,N,N,-2.0,-6.0,2.0,-8.673617379884035e-18
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9810,1735.0,403397.0,6845877.0,2.16,-1.83,0.33,29.09.2010 00:00,03.05.2011 00:00,13.10.2011 00:00,Basert på 98-10 og 98-11,,N,N,-23.0,-3.0,0.0,-5.551115123125783e-17
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9812,1733.0,403383.0,6845899.0,3.71,-1.25,2.46,13.10.2011 00:00,22.05.2012 00:00,11.10.2012 00:00,,,N,N,-1.0,-17.0,-2.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9812,1732.0,403381.0,6845888.0,2.9,-2.15,0.75,11.10.2012 00:00,23.05.2013 00:00,25.09.2013 00:00,,,N,N,-12.0,-19.0,-3.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9814,1733.0,403385.0,6845895.0,3.31,-2.47,0.84,25.09.2013 00:00,20.05.2014 00:00,17.11.2014 00:00,,,N,N,-5.0,-15.0,-2.0,1.1102230246251563e-16
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9815,1733.0,403385.0,6845895.0,3.78,-0.65,3.13,17.11.2014 00:00,08.06.2015 00:00,14.10.2015 00:00,Basert på sondert snødyp,,N,N,-5.0,-15.0,-2.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9815,1733.0,403385.0,6845900.0,2.73,-1.71,1.02,14.10.2015 00:00,10.05.2016 00:00,05.10.2016 00:00,,,N,N,0.0,-15.0,-2.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9817,1733.0,403385.0,6845900.0,2.52,-1.28,1.25,05.10.2016 00:00,21.06.2017 00:00,18.10.2017 00:00,Basert på sondert snødyp,,N,N,0.0,-15.0,-2.0,0.01
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9817,1733.0,403380.0,6845895.0,3.09,-2.31,0.78,18.10.2017 00:00,15.05.2018 00:00,26.10.2018 00:00,Basert på 98-17 og 98-18,,N,N,-5.0,-20.0,-2.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9818,1731.0,403377.0,6845880.0,2.42,-1.43,0.99,26.10.2018 00:00,15.05.2019 00:00,25.09.2019 00:00,Basert på 98-18 og 98-19,,N,N,-20.0,-23.0,-4.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9820,1731.0,403368.0,6845865.0,3.71,-1.34,2.37,25.09.2019 00:00,19.05.2020 00:00,15.10.2020 00:00,Basert på sondert snødyp,,N,N,-35.0,-32.0,-4.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9863,1727.0,403410.0,6845745.0,2.05,-1.32,0.73,20.09.1962 00:00,17.05.1963 00:00,01.10.1963 00:00,Dato for minimumsmåling 1963 er ukjent. Stakeposisjonen ble kalt 74 i 1763.,,N,N,-155.0,10.0,-8.0,2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9864,1734.0,403545.0,6845900.0,2.37,-0.49,1.88,01.10.1963 00:00,07.05.1964 00:00,11.09.1964 00:00,Dato for minimumsmåling 1963 er ukjent. Stakeposisjonen ble kalt 74 i 1964,,N,N,0.0,145.0,-1.0,-2.220446049250313e-16
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9865,1717.0,403704.0,6845716.0,2.02,-0.62,1.4,11.09.1964 00:00,25.03.1965 00:00,05.10.1965 00:00,Også kalt 327,,N,N,-184.0,304.0,-18.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9866,1718.0,403711.0,6845725.0,2.25,-2.08,0.17,05.10.1965 00:00,08.04.1966 00:00,20.09.1966 00:00,Originalt kalt 327,,N,N,-175.0,311.0,-17.0,8.326672684688674e-17
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9867,1755.0,401229.0,6846694.0,3.98,-0.31,3.67,20.09.1966 00:00,12.04.1967 00:00,11.10.1967 00:00,Gammel 98-posisjon,,N,N,794.0,-2171.0,20.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9868,1753.0,401158.0,6846632.0,3.52,-1.38,2.14,11.10.1967 00:00,22.04.1968 00:00,07.11.1968 00:00,Gammel 98-posisjon,,N,N,732.0,-2242.0,18.0,0.0
RGI60-08.01126,G007099E61715N,2297,32,403400.0,6845900.0,1735.0,,N98,N9868,1753.0,401103.0,6846619.0,2.06,-2.3,-0.24,07.11.1968 00:00,16.04.1969 00:00,22.10.1969 00:00,Gammel 98-posisjon,,N,N,719.0,-2297.0,18.0,-2.220446049250313e-16
